"CVEGEO","NOMGEO","n_schools_avg","no_n_schools_avg","pct_con_bebederos","no_pct_con_bebederos","pct_con_proteccion_civil","no_pct_con_proteccion_civil","pct_con_cancha","no_pct_con_cancha","avg_anio_creacion","no_avg_anio_creacion"
22002,"PINAL DE AMOLES",0,1,0,1,0,1,0,1,0,1
22010,"LANDA DE MATAMOROS",0,1,0,1,0,1,0,1,0,1
22006,"CORREGIDORA",0,1,0,1,0,1,0,1,0,1
22003,"ARROYO SECO",0,1,0,1,0,1,0,1,0,1
22011,"EL MARQUES",0,1,0,1,0,1,0,1,0,1
22012,"PEDRO ESCOBEDO",0,1,0,1,0,1,0,1,0,1
22015,"SAN JOAQUIN",0,1,0,1,0,1,0,1,0,1
22016,"SAN JUAN DEL RIO",0,1,0,1,0,1,0,1,0,1
22017,"TEQUISQUIAPAN",0,1,0,1,0,1,0,1,0,1
22018,"TOLIMAN",0,1,0,1,0,1,0,1,0,1
22007,"EZEQUIEL MONTES",0,1,0,1,0,1,0,1,0,1
22001,"AMEALCO DE BONFIL",0,1,0,1,0,1,0,1,0,1
22014,"QUERETARO",0,1,0,1,0,1,0,1,0,1
22005,"COLON",0,1,0,1,0,1,0,1,0,1
22004,"CADEREYTA DE MONTES",0,1,0,1,0,1,0,1,0,1
22013,"PENAMILLER",0,1,0,1,0,1,0,1,0,1
22008,"HUIMILPAN",0,1,0,1,0,1,0,1,0,1
22009,"JALPAN DE SERRA",0,1,0,1,0,1,0,1,0,1
23001,"COZUMEL",0,1,0,1,0,1,0,1,0,1
23003,"ISLA MUJERES",0,1,0,1,0,1,0,1,0,1
23002,"FELIPE CARRILLO PUERTO",3,0,0,0,0,0,0,0,1984.66666666667,0
23005,"BENITO JUAREZ",2,0,0,0,0,0,0.166666666666667,0,1985.83333333333,0
23005,"BENITO JUAREZ",3,0,0,0,0,0,0.333333333333333,0,1994.66666666667,0
23004,"OTHON P. BLANCO",2,0,0,0,0,0,0,0,1985.5,0
23011,"PUERTO MORELOS",0,1,0,1,0,1,0,1,0,1
23008,"SOLIDARIDAD",0,1,0,1,0,1,0,1,0,1
23010,"BACALAR",1,0,0,0,0,0,0,0,1998,0
23007,"LAZARO CARDENAS",2,0,0.5,0,0,0,0,0,1993,0
23006,"JOSE MARIA MORELOS",5,0,0,0,0.4,0,0,0,1997.8,0
23009,"TULUM",1,0,0,0,0,0,0,0,1996,0
24050,"VILLA DE REYES",0,1,0,1,0,1,0,1,0,1
24052,"VILLA JUAREZ",0,1,0,1,0,1,0,1,0,1
24053,"AXTLA DE TERRAZAS",0,1,0,1,0,1,0,1,0,1
24054,"XILITLA",1,0,0,0,0,0,0,0,2005,0
24055,"ZARAGOZA",0,1,0,1,0,1,0,1,0,1
24048,"VILLA DE LA PAZ",0,1,0,1,0,1,0,1,0,1
24015,"CHARCAS",0,1,0,1,0,1,0,1,0,1
24013,"CIUDAD VALLES",1.33333333333333,0,0.333333333333333,0,0.333333333333333,0,0.833333333333333,0,1976.66666666667,0
24009,"CERRO DE SAN PEDRO",0,1,0,1,0,1,0,1,0,1
24043,"TIERRA NUEVA",0,1,0,1,0,1,0,1,0,1
24042,"TANQUIAN DE ESCOBEDO",0,1,0,1,0,1,0,1,0,1
24012,"TANCANHUITZ",2,0,0,0,0,0,0.5,0,1978.5,0
24011,"CIUDAD FERNANDEZ",0,1,0,1,0,1,0,1,0,1
24010,"CIUDAD DEL MAIZ",1,0,0,0,1,0,1,0,1972,0
24008,"CERRITOS",0,1,0,1,0,1,0,1,0,1
24007,"CEDRAL",0,1,0,1,0,1,0,1,0,1
24035,"SOLEDAD DE GRACIANO SANCHEZ",1,0,0,0,1,0,0,0,1983,0
24041,"TANLAJAS",1,0,0,0,0,0,0,0,1995,0
24040,"TAMUIN",1,0,0,0,0,0,0,0,1998,0
24039,"TAMPAMOLON CORONA",1,0,0,0,0,0,0,0,1998,0
24038,"TAMPACAN",0,1,0,1,0,1,0,1,0,1
24037,"TAMAZUNCHALE",0,1,0,1,0,1,0,1,0,1
24036,"TAMASOPO",0,1,0,1,0,1,0,1,0,1
24006,"CATORCE",0,1,0,1,0,1,0,1,0,1
24028,"SAN LUIS POTOSI",2,0,0,0,1,0,0.5,0,1981,0
24031,"SANTA CATARINA",0,1,0,1,0,1,0,1,0,1
24030,"SAN NICOLAS TOLENTINO",1,0,1,0,1,0,0,0,1963,0
24029,"SAN MARTIN CHALCHICUAUTLA",0,1,0,1,0,1,0,1,0,1
24026,"SAN ANTONIO",0,1,0,1,0,1,0,1,0,1
24005,"CARDENAS",7.33333333333333,0,0.2,0,0.0333333333333333,0,0.2,0,1976.1,0
24024,"RIOVERDE",0,1,0,1,0,1,0,1,0,1
24023,"RAYON",0,1,0,1,0,1,0,1,0,1
24022,"MOCTEZUMA",0,1,0,1,0,1,0,1,0,1
24021,"MEXQUITIC DE CARMONA",0,1,0,1,0,1,0,1,0,1
24017,"GUADALCAZAR",0,1,0,1,0,1,0,1,0,1
24016,"EBANO",0,1,0,1,0,1,0,1,0,1
24014,"COXCATLAN",0,1,0,1,0,1,0,1,0,1
24033,"SANTO DOMINGO",1,0,0,0,0,0,1,0,1978,0
24001,"AHUALULCO DEL SONIDO 13",0,1,0,1,0,1,0,1,0,1
24057,"MATLAPA",0,1,0,1,0,1,0,1,0,1
24051,"VILLA HIDALGO",4,0,0,0,0.0833333333333333,0,0.333333333333333,0,1993.33333333333,0
24058,"EL NARANJO",1,0,0,0,0,0,0,0,1979,0
24032,"SANTA MARIA DEL RIO",0,1,0,1,0,1,0,1,0,1
24027,"SAN CIRO DE ACOSTA",0,1,0,1,0,1,0,1,0,1
24025,"SALINAS",1,0,0,0,0,0,1,0,1953,0
24056,"VILLA DE ARISTA",0,1,0,1,0,1,0,1,0,1
24047,"VILLA DE GUADALUPE",0,1,0,1,0,1,0,1,0,1
24059,"VILLA DE POZOS",0,1,0,1,0,1,0,1,0,1
24034,"SAN VICENTE TANCUAYALAB",0,1,0,1,0,1,0,1,0,1
24002,"ALAQUINES",0,1,0,1,0,1,0,1,0,1
24003,"AQUISMON",0,1,0,1,0,1,0,1,0,1
24004,"ARMADILLO DE LOS INFANTE",0,1,0,1,0,1,0,1,0,1
24046,"VILLA DE ARRIAGA",0,1,0,1,0,1,0,1,0,1
24018,"HUEHUETLAN",0,1,0,1,0,1,0,1,0,1
24019,"LAGUNILLAS",0,1,0,1,0,1,0,1,0,1
24020,"MATEHUALA",2,0,0.5,0,0.5,0,1,0,1981.5,0
24044,"VANEGAS",0,1,0,1,0,1,0,1,0,1
24045,"VENADO",0,1,0,1,0,1,0,1,0,1
24049,"VILLA DE RAMOS",0,1,0,1,0,1,0,1,0,1
25010,"EL FUERTE",0,1,0,1,0,1,0,1,0,1
25008,"ELOTA",0,1,0,1,0,1,0,1,0,1
25016,"SAN IGNACIO",0,1,0,1,0,1,0,1,0,1
25018,"NAVOLATO",0,1,0,1,0,1,0,1,0,1
25003,"BADIRAGUATO",0,1,0,1,0,1,0,1,0,1
25014,"ROSARIO",0,1,0,1,0,1,0,1,0,1
25001,"AHOME",0,1,0,1,0,1,0,1,0,1
25002,"ANGOSTURA",0,1,0,1,0,1,0,1,0,1
25020,"JUAN JOSE RIOS",0,1,0,1,0,1,0,1,0,1
25019,"ELDORADO",0,1,0,1,0,1,0,1,0,1
25009,"ESCUINAPA",0,1,0,1,0,1,0,1,0,1
25004,"CONCORDIA",0,1,0,1,0,1,0,1,0,1
25005,"COSALA",0,1,0,1,0,1,0,1,0,1
25012,"MAZATLAN",0,1,0,1,0,1,0,1,0,1
25007,"CHOIX",0,1,0,1,0,1,0,1,0,1
25013,"MOCORITO",0,1,0,1,0,1,0,1,0,1
25015,"SALVADOR ALVARADO",0,1,0,1,0,1,0,1,0,1
25006,"CULIACAN",0,1,0,1,0,1,0,1,0,1
25017,"SINALOA",0,1,0,1,0,1,0,1,0,1
25011,"GUASAVE",0,1,0,1,0,1,0,1,0,1
26066,"URES",0,1,0,1,0,1,0,1,0,1
26038,"MOCTEZUMA",0,1,0,1,0,1,0,1,0,1
26033,"HUATABAMPO",0,1,0,1,0,1,0,1,0,1
26056,"SAN MIGUEL DE HORCASITAS",0,1,0,1,0,1,0,1,0,1
26031,"HUACHINERA",0,1,0,1,0,1,0,1,0,1
26032,"HUASABAS",0,1,0,1,0,1,0,1,0,1
26070,"GENERAL PLUTARCO ELIAS CALLES",0,1,0,1,0,1,0,1,0,1
26064,"TRINCHERAS",0,1,0,1,0,1,0,1,0,1
26062,"SUAQUI GRANDE",0,1,0,1,0,1,0,1,0,1
26052,"SAHUARIPA",0,1,0,1,0,1,0,1,0,1
26051,"ROSARIO",0,1,0,1,0,1,0,1,0,1
26037,"MAZATAN",0,1,0,1,0,1,0,1,0,1
26021,"LA COLORADA",0,1,0,1,0,1,0,1,0,1
26041,"NACOZARI DE GARCIA",0,1,0,1,0,1,0,1,0,1
26043,"NOGALES",0,1,0,1,0,1,0,1,0,1
26034,"HUEPAC",0,1,0,1,0,1,0,1,0,1
26016,"BENJAMIN HILL",0,1,0,1,0,1,0,1,0,1
26014,"BAVIACORA",0,1,0,1,0,1,0,1,0,1
26015,"BAVISPE",0,1,0,1,0,1,0,1,0,1
26069,"YECORA",0,1,0,1,0,1,0,1,0,1
26009,"BACANORA",0,1,0,1,0,1,0,1,0,1
26029,"GUAYMAS",0,1,0,1,0,1,0,1,0,1
26002,"AGUA PRIETA",0,1,0,1,0,1,0,1,0,1
26057,"SAN PEDRO DE LA CUEVA",0,1,0,1,0,1,0,1,0,1
26055,"SAN LUIS RIO COLORADO",0,1,0,1,0,1,0,1,0,1
26024,"DIVISADEROS",0,1,0,1,0,1,0,1,0,1
26023,"CUMPAS",0,1,0,1,0,1,0,1,0,1
26001,"ACONCHI",0,1,0,1,0,1,0,1,0,1
26003,"ALAMOS",0,1,0,1,0,1,0,1,0,1
26030,"HERMOSILLO",0,1,0,1,0,1,0,1,0,1
26022,"CUCURPE",0,1,0,1,0,1,0,1,0,1
26025,"EMPALME",0,1,0,1,0,1,0,1,0,1
26027,"FRONTERAS",0,1,0,1,0,1,0,1,0,1
26005,"ARIVECHI",0,1,0,1,0,1,0,1,0,1
26006,"ARIZPE",0,1,0,1,0,1,0,1,0,1
26035,"IMURIS",0,1,0,1,0,1,0,1,0,1
26068,"VILLA PESQUEIRA",0,1,0,1,0,1,0,1,0,1
26046,"OQUITOA",0,1,0,1,0,1,0,1,0,1
26026,"ETCHOJOA",0,1,0,1,0,1,0,1,0,1
26049,"QUIRIEGO",0,1,0,1,0,1,0,1,0,1
26071,"BENITO JUAREZ",2,0,0,0,0,0,0.166666666666667,0,1985.83333333333,0
26071,"BENITO JUAREZ",3,0,0,0,0,0,0.333333333333333,0,1994.66666666667,0
26004,"ALTAR",0,1,0,1,0,1,0,1,0,1
26063,"TEPACHE",0,1,0,1,0,1,0,1,0,1
26028,"GRANADOS",0,1,0,1,0,1,0,1,0,1
26048,"PUERTO PENASCO",0,1,0,1,0,1,0,1,0,1
26017,"CABORCA",0,1,0,1,0,1,0,1,0,1
26012,"BACUM",0,1,0,1,0,1,0,1,0,1
26044,"ONAVAS",0,1,0,1,0,1,0,1,0,1
26036,"MAGDALENA",0,1,0,1,0,1,0,1,0,1
26013,"BANAMICHI",0,1,0,1,0,1,0,1,0,1
26010,"BACERAC",0,1,0,1,0,1,0,1,0,1
26050,"RAYON",0,1,0,1,0,1,0,1,0,1
26072,"SAN IGNACIO RIO MUERTO",0,1,0,1,0,1,0,1,0,1
26061,"SOYOPA",0,1,0,1,0,1,0,1,0,1
26011,"BACOACHI",0,1,0,1,0,1,0,1,0,1
26018,"CAJEME",0,1,0,1,0,1,0,1,0,1
26047,"PITIQUITO",0,1,0,1,0,1,0,1,0,1
26019,"CANANEA",0,1,0,1,0,1,0,1,0,1
26020,"CARBO",0,1,0,1,0,1,0,1,0,1
26053,"SAN FELIPE DE JESUS",0,1,0,1,0,1,0,1,0,1
26042,"NAVOJOA",0,1,0,1,0,1,0,1,0,1
26008,"BACADEHUACHI",0,1,0,1,0,1,0,1,0,1
26060,"SARIC",0,1,0,1,0,1,0,1,0,1
26039,"NACO",0,1,0,1,0,1,0,1,0,1
26059,"SANTA CRUZ",0,1,0,1,0,1,0,1,0,1
26040,"NACORI CHICO",0,1,0,1,0,1,0,1,0,1
26067,"VILLA HIDALGO",4,0,0,0,0.0833333333333333,0,0.333333333333333,0,1993.33333333333,0
26065,"TUBUTAMA",0,1,0,1,0,1,0,1,0,1
26007,"ATIL",0,1,0,1,0,1,0,1,0,1
26045,"OPODEPE",0,1,0,1,0,1,0,1,0,1
26054,"SAN JAVIER",0,1,0,1,0,1,0,1,0,1
26058,"SANTA ANA",0,1,0,1,0,1,0,1,0,1
27006,"CUNDUACAN",13.3333333333333,0,0.111111111111111,0,0.112121212121212,0,0.321212121212121,0,1982.87272727273,0
27001,"BALANCAN",4.33333333333333,0,0,0,0,0,0.533333333333333,0,1981.26666666667,0
27016,"TEAPA",3.5,0,0,0,0.166666666666667,0,0.166666666666667,0,1978.04166666667,0
27015,"TACOTALPA",4.33333333333333,0,0,0,0.152777777777778,0,0.166666666666667,0,1978.375,0
27014,"PARAISO",4.66666666666667,0,0.393939393939394,0,0.0303030303030303,0,0.590909090909091,0,1984.92424242424,0
27012,"MACUSPANA",9,0,0.0972222222222222,0,0.183760683760684,0,0.364316239316239,0,1973.87606837607,0
27002,"CARDENAS",7.33333333333333,0,0.2,0,0.0333333333333333,0,0.2,0,1976.1,0
27003,"CENTLA",4,0,0,0,0,0,0.25,0,1979.5,0
27004,"CENTRO",10.6666666666667,0,0.136507936507937,0,0.338095238095238,0,0.188888888888889,0,1971.47619047619,0
27005,"COMALCALCO",11.6666666666667,0,0,0,0.135449735449735,0,0.300529100529101,0,1980.42116402116,0
27007,"EMILIANO ZAPATA",1,0,0.5,0,0,0,0.5,0,1985.5,0
27008,"HUIMANGUILLO",11.6666666666667,0,0.0175438596491228,0,0.0829346092503987,0,0.456778309409888,0,1976.55980861244,0
27009,"JALAPA",3,0,0,0,0,0,0.9,0,1979.9,0
27010,"JALPA DE MENDEZ",4.66666666666667,0,0,0,0.166666666666667,0,0.214285714285714,0,1970.40476190476,0
27011,"JONUTA",2,0,0,0,0.5,0,0.5,0,1967.5,0
27013,"NACAJUCA",2.33333333333333,0,0,0,0.5,0,0.0833333333333333,0,1967.66666666667,0
27017,"TENOSIQUE",4.33333333333333,0,0,0,0.166666666666667,0,0.555555555555556,0,1975.25,0
28003,"ALTAMIRA",0,1,0,1,0,1,0,1,0,1
28041,"VICTORIA",2,0,0,0,0,0,0.5,0,1996.5,0
28010,"CRUILLAS",0,1,0,1,0,1,0,1,0,1
28024,"MIER",0,1,0,1,0,1,0,1,0,1
28015,"GUSTAVO DIAZ ORDAZ",0,1,0,1,0,1,0,1,0,1
28025,"MIGUEL ALEMAN",0,1,0,1,0,1,0,1,0,1
28040,"VALLE HERMOSO",0,1,0,1,0,1,0,1,0,1
28023,"MENDEZ",0,1,0,1,0,1,0,1,0,1
28031,"PALMILLAS",0,1,0,1,0,1,0,1,0,1
28039,"TULA",0,1,0,1,0,1,0,1,0,1
28038,"TAMPICO",0,1,0,1,0,1,0,1,0,1
28037,"SOTO LA MARINA",0,1,0,1,0,1,0,1,0,1
28007,"CAMARGO",2.5,0,0.875,0,0,0,0.375,0,1994.875,0
28005,"BURGOS",0,1,0,1,0,1,0,1,0,1
28032,"REYNOSA",0,1,0,1,0,1,0,1,0,1
28033,"RIO BRAVO",0,1,0,1,0,1,0,1,0,1
28029,"OCAMPO",2,0,0.5,0,0.5,0,1,0,1984.5,0
28030,"PADILLA",0,1,0,1,0,1,0,1,0,1
28034,"SAN CARLOS",0,1,0,1,0,1,0,1,0,1
28035,"SAN FERNANDO",0,1,0,1,0,1,0,1,0,1
28022,"MATAMOROS",1,0,0,0,0,0,0,0,1991,0
28036,"SAN NICOLAS",0,1,0,1,0,1,0,1,0,1
28028,"NUEVO MORELOS",0,1,0,1,0,1,0,1,0,1
28021,"EL MANTE",0,1,0,1,0,1,0,1,0,1
28011,"GOMEZ FARIAS",1,0,1,0,0,0,1,0,1982,0
28012,"GONZALEZ",0,1,0,1,0,1,0,1,0,1
28027,"NUEVO LAREDO",0,1,0,1,0,1,0,1,0,1
28013,"GUEMEZ",0,1,0,1,0,1,0,1,0,1
28004,"ANTIGUO MORELOS",0,1,0,1,0,1,0,1,0,1
28006,"BUSTAMANTE",0,1,0,1,0,1,0,1,0,1
28016,"HIDALGO",1,0,0,0,0,0,1,0,1980,0
28019,"LLERA",0,1,0,1,0,1,0,1,0,1
28017,"JAUMAVE",0,1,0,1,0,1,0,1,0,1
28020,"MAINERO",0,1,0,1,0,1,0,1,0,1
28008,"CASAS",0,1,0,1,0,1,0,1,0,1
28043,"XICOTENCATL",0,1,0,1,0,1,0,1,0,1
28042,"VILLAGRAN",2,0,1,0,0.5,0,1,0,1980,0
28014,"GUERRERO",2.5,0,0.416666666666667,0,0,0,0.333333333333333,0,1987.5,0
28009,"CIUDAD MADERO",0,1,0,1,0,1,0,1,0,1
28026,"MIQUIHUANA",0,1,0,1,0,1,0,1,0,1
28001,"ABASOLO",5,0,0.4,0,0.4,0,0.6,0,1981.4,0
28002,"ALDAMA",3.5,0,0.416666666666667,0,0.0833333333333333,0,0.833333333333333,0,1990.33333333333,0
28018,"JIMENEZ",2,0,0.166666666666667,0,0,0,0.166666666666667,0,2001.33333333333,0
29019,"TEPETITLA DE LARDIZABAL",0,1,0,1,0,1,0,1,0,1
29045,"BENITO JUAREZ",2,0,0,0,0,0,0.166666666666667,0,1985.83333333333,0
29045,"BENITO JUAREZ",3,0,0,0,0,0,0.333333333333333,0,1994.66666666667,0
29047,"LAZARO CARDENAS",2,0,0.5,0,0,0,0,0,1993,0
29033,"TLAXCALA",0,1,0,1,0,1,0,1,0,1
29059,"SANTA CRUZ QUILEHTLA",0,1,0,1,0,1,0,1,0,1
29004,"ATLTZAYANCA",0,1,0,1,0,1,0,1,0,1
29054,"SAN LORENZO AXOCOMANITLA",0,1,0,1,0,1,0,1,0,1
29042,"XICOHTZINCO",0,1,0,1,0,1,0,1,0,1
29044,"ZACATELCO",0,1,0,1,0,1,0,1,0,1
29053,"SAN JUAN HUACTZINCO",0,1,0,1,0,1,0,1,0,1
29008,"CUAPIAXTLA",0,1,0,1,0,1,0,1,0,1
29029,"TEPEYANCO",0,1,0,1,0,1,0,1,0,1
29046,"EMILIANO ZAPATA",1,0,0.5,0,0,0,0.5,0,1985.5,0
29025,"SAN PABLO DEL MONTE",0,1,0,1,0,1,0,1,0,1
29058,"SANTA CATARINA AYOMETLA",0,1,0,1,0,1,0,1,0,1
29014,"HUEYOTLIPAN",0,1,0,1,0,1,0,1,0,1
29028,"TEOLOCHOLCO",0,1,0,1,0,1,0,1,0,1
29040,"XALTOCAN",0,1,0,1,0,1,0,1,0,1
29060,"SANTA ISABEL XILOXOXTLA",0,1,0,1,0,1,0,1,0,1
29015,"IXTACUIXTLA DE MARIANO MATAMOROS",0,1,0,1,0,1,0,1,0,1
29057,"SANTA APOLONIA TEACALCO",0,1,0,1,0,1,0,1,0,1
29056,"SANTA ANA NOPALUCAN",0,1,0,1,0,1,0,1,0,1
29051,"SAN JERONIMO ZACUALPAN",0,1,0,1,0,1,0,1,0,1
29041,"PAPALOTLA DE XICOHTENCATL",0,1,0,1,0,1,0,1,0,1
29038,"TZOMPANTEPEC",0,1,0,1,0,1,0,1,0,1
29023,"NATIVITAS",0,1,0,1,0,1,0,1,0,1
29020,"SANCTORUM DE LAZARO CARDENAS",0,1,0,1,0,1,0,1,0,1
29017,"MAZATECOCHCO DE JOSE MARIA MORELOS",0,1,0,1,0,1,0,1,0,1
29022,"ACUAMANALA DE MIGUEL HIDALGO",0,1,0,1,0,1,0,1,0,1
29001,"AMAXAC DE GUERRERO",0,1,0,1,0,1,0,1,0,1
29006,"CALPULALPAN",0,1,0,1,0,1,0,1,0,1
29016,"IXTENCO",0,1,0,1,0,1,0,1,0,1
29049,"SAN DAMIAN TEXOLOC",0,1,0,1,0,1,0,1,0,1
29043,"YAUHQUEMEHCAN",0,1,0,1,0,1,0,1,0,1
29013,"HUAMANTLA",0,1,0,1,0,1,0,1,0,1
29002,"APETATITLAN DE ANTONIO CARVAJAL",0,1,0,1,0,1,0,1,0,1
29005,"APIZACO",0,1,0,1,0,1,0,1,0,1
29018,"CONTLA DE JUAN CUAMATZI",0,1,0,1,0,1,0,1,0,1
29003,"ATLANGATEPEC",0,1,0,1,0,1,0,1,0,1
29011,"MUNOZ DE DOMINGO ARENAS",0,1,0,1,0,1,0,1,0,1
29009,"CUAXOMULCO",0,1,0,1,0,1,0,1,0,1
29010,"CHIAUTEMPAN",0,1,0,1,0,1,0,1,0,1
29007,"EL CARMEN TEQUEXQUITLA",0,1,0,1,0,1,0,1,0,1
29021,"NANACAMILPA DE MARIANO ARISTA",0,1,0,1,0,1,0,1,0,1
29012,"ESPANITA",0,1,0,1,0,1,0,1,0,1
29031,"TETLA DE LA SOLIDARIDAD",0,1,0,1,0,1,0,1,0,1
29032,"TETLATLAHUCA",0,1,0,1,0,1,0,1,0,1
29034,"TLAXCO",0,1,0,1,0,1,0,1,0,1
29035,"TOCATLAN",0,1,0,1,0,1,0,1,0,1
29030,"TERRENATE",0,1,0,1,0,1,0,1,0,1
29026,"SANTA CRUZ TLAXCALA",0,1,0,1,0,1,0,1,0,1
29050,"SAN FRANCISCO TETLANOHCAN",0,1,0,1,0,1,0,1,0,1
29052,"SAN JOSE TEACALCO",0,1,0,1,0,1,0,1,0,1
29027,"TENANCINGO",0,1,0,1,0,1,0,1,0,1
29055,"SAN LUCAS TECOPILCO",0,1,0,1,0,1,0,1,0,1
29024,"PANOTLA",0,1,0,1,0,1,0,1,0,1
29037,"ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS",0,1,0,1,0,1,0,1,0,1
29048,"LA MAGDALENA TLALTELULCO",0,1,0,1,0,1,0,1,0,1
29039,"XALOZTOC",0,1,0,1,0,1,0,1,0,1
29036,"TOTOLAC",0,1,0,1,0,1,0,1,0,1
30162,"TENAMPA",0,1,0,1,0,1,0,1,0,1
30169,"JOSE AZUETA",0,1,0,1,0,1,0,1,0,1
30185,"TLILAPAN",0,1,0,1,0,1,0,1,0,1
30187,"TONAYAN",0,1,0,1,0,1,0,1,0,1
30188,"TOTUTLA",0,1,0,1,0,1,0,1,0,1
30189,"TUXPAN",0,1,0,1,0,1,0,1,0,1
30190,"TUXTILLA",0,1,0,1,0,1,0,1,0,1
30078,"IXCATEPEC",0,1,0,1,0,1,0,1,0,1
30191,"URSULO GALVAN",0,1,0,1,0,1,0,1,0,1
30079,"IXHUACAN DE LOS REYES",0,1,0,1,0,1,0,1,0,1
30192,"VEGA DE ALATORRE",0,1,0,1,0,1,0,1,0,1
30194,"VILLA ALDAMA",0,1,0,1,0,1,0,1,0,1
30031,"CARRILLO PUERTO",0,1,0,1,0,1,0,1,0,1
30195,"XOXOCOTLA",0,1,0,1,0,1,0,1,0,1
30199,"ZARAGOZA",0,1,0,1,0,1,0,1,0,1
30206,"NANCHITAL DE LAZARO CARDENAS DEL RIO",0,1,0,1,0,1,0,1,0,1
30210,"UXPANAPA",0,1,0,1,0,1,0,1,0,1
30211,"SAN RAFAEL",0,1,0,1,0,1,0,1,0,1
30212,"SANTIAGO SOCHIAPAN",0,1,0,1,0,1,0,1,0,1
30103,"MECATLAN",0,1,0,1,0,1,0,1,0,1
30141,"SAN ANDRES TUXTLA",0,1,0,1,0,1,0,1,0,1
30140,"SAN ANDRES TENEJAPAN",0,1,0,1,0,1,0,1,0,1
30138,"RIO BLANCO",0,1,0,1,0,1,0,1,0,1
30136,"RAFAEL LUCIO",0,1,0,1,0,1,0,1,0,1
30131,"POZA RICA DE HIDALGO",0,1,0,1,0,1,0,1,0,1
30116,"OLUTA",0,1,0,1,0,1,0,1,0,1
30109,"MISANTLA",0,1,0,1,0,1,0,1,0,1
30107,"LAS MINAS",0,1,0,1,0,1,0,1,0,1
30203,"ZOZOCOLCO DE HIDALGO",0,1,0,1,0,1,0,1,0,1
30205,"EL HIGO",0,1,0,1,0,1,0,1,0,1
30071,"HUATUSCO",0,1,0,1,0,1,0,1,0,1
30069,"GUTIERREZ ZAMORA",0,1,0,1,0,1,0,1,0,1
30098,"MAGDALENA",0,1,0,1,0,1,0,1,0,1
30075,"IGNACIO DE LA LLAVE",0,1,0,1,0,1,0,1,0,1
30074,"HUILOAPAN DE CUAUHTEMOC",0,1,0,1,0,1,0,1,0,1
30073,"HUEYAPAN DE OCAMPO",0,1,0,1,0,1,0,1,0,1
30072,"HUAYACOCOTLA",0,1,0,1,0,1,0,1,0,1
30149,"SOTEAPAN",0,1,0,1,0,1,0,1,0,1
30150,"TAMALIN",0,1,0,1,0,1,0,1,0,1
30148,"SOLEDAD DE DOBLADO",0,1,0,1,0,1,0,1,0,1
30147,"SOLEDAD ATZOMPA",0,1,0,1,0,1,0,1,0,1
30146,"SOCHIAPA",0,1,0,1,0,1,0,1,0,1
30145,"SOCONUSCO",0,1,0,1,0,1,0,1,0,1
30004,"ACTOPAN",0,1,0,1,0,1,0,1,0,1
30070,"HIDALGOTITLAN",0,1,0,1,0,1,0,1,0,1
30068,"FORTIN",0,1,0,1,0,1,0,1,0,1
30067,"FILOMENO MATA",0,1,0,1,0,1,0,1,0,1
30066,"ESPINAL",0,1,0,1,0,1,0,1,0,1
30065,"EMILIANO ZAPATA",1,0,0.5,0,0,0,0.5,0,1985.5,0
30064,"CHUMATLAN",0,1,0,1,0,1,0,1,0,1
30173,"TEZONAPA",0,1,0,1,0,1,0,1,0,1
30209,"TATAHUICAPAN DE JUAREZ",0,1,0,1,0,1,0,1,0,1
30032,"CATEMACO",0,1,0,1,0,1,0,1,0,1
30040,"COATZINTLA",0,1,0,1,0,1,0,1,0,1
30039,"COATZACOALCOS",0,1,0,1,0,1,0,1,0,1
30038,"COATEPEC",0,1,0,1,0,1,0,1,0,1
30037,"COAHUITLAN",0,1,0,1,0,1,0,1,0,1
30036,"COACOATZINTLA",0,1,0,1,0,1,0,1,0,1
30035,"CITLALTEPETL",0,1,0,1,0,1,0,1,0,1
30034,"CERRO AZUL",0,1,0,1,0,1,0,1,0,1
30033,"CAZONES DE HERRERA",0,1,0,1,0,1,0,1,0,1
30030,"CAMERINO Z. MENDOZA",0,1,0,1,0,1,0,1,0,1
30029,"CALCAHUALCO",0,1,0,1,0,1,0,1,0,1
30028,"BOCA DEL RIO",0,1,0,1,0,1,0,1,0,1
30027,"BENITO JUAREZ",2,0,0,0,0,0,0.166666666666667,0,1985.83333333333,0
30027,"BENITO JUAREZ",3,0,0,0,0,0,0.333333333333333,0,1994.66666666667,0
30026,"BANDERILLA",0,1,0,1,0,1,0,1,0,1
30025,"AYAHUALULCO",0,1,0,1,0,1,0,1,0,1
30024,"TLALTETELA",0,1,0,1,0,1,0,1,0,1
30023,"ATZALAN",0,1,0,1,0,1,0,1,0,1
30022,"ATZACAN",0,1,0,1,0,1,0,1,0,1
30168,"TEQUILA",0,1,0,1,0,1,0,1,0,1
30166,"TEPETLAN",0,1,0,1,0,1,0,1,0,1
30165,"TEPATLAXCO",0,1,0,1,0,1,0,1,0,1
30164,"TEOCELO",0,1,0,1,0,1,0,1,0,1
30126,"PASO DE OVEJAS",0,1,0,1,0,1,0,1,0,1
30050,"COXQUIHUI",0,1,0,1,0,1,0,1,0,1
30046,"COSAUTLAN DE CARVAJAL",0,1,0,1,0,1,0,1,0,1
30021,"ATOYAC",0,1,0,1,0,1,0,1,0,1
30128,"PEROTE",0,1,0,1,0,1,0,1,0,1
