"CVEGEO","NOMGEO","IM_2020","no_IM_2020","IE","no_IE","TCVCU","no_TCVCU","ICE","no_ICE"
"16103","Venustiano Carranza",56.2651132511765,0,0.185458735074169,0,34,0,11.5963508176458,0
"16104","Villamar",54.6564283252631,0,0.0878553803252684,0,34,0,11.1845581473067,0
"16094","Tlazazalca",54.6605429720598,0,0.0605730767169795,0,34,0,11.0835319226784,0
"16047","Jungapeo",54.8261275467996,0,0.0720629824969162,0,67,0,10.7471140535476,0
"16046","Juárez",54.2766564374441,0,0.0630205276462533,0,71,0,10.6138301921696,0
"16048","Lagunillas",54.8630144847708,0,0.0463118095240716,0,28,0,11.2094543349872,0
"17002","Atlatlahucan",54.9390370623568,0,0.416371521147432,0,16,0,11.9362572212277,0
"17006","Cuautla",57.9580385580829,0,5.34245144351324,0,2,0,17.6031699347424,0
"17028","Xochitepec",57.0851818212047,0,1.29536354187128,0,9,0,13.2712478403499,0
"17022","Tetela del Volcán",56.417741353284,0,0.312039737882116,0,26,0,11.8235946230215,0
"17009","Huitzilac",55.9324009093389,0,0.351594265690066,0,28,0,11.9931607076812,0
"17016","Ocuituco",55.272686546171,0,0.250129689937291,0,25,0,11.5730455646605,0
"17008","Emiliano Zapata",58.7152993650159,0,1.41658667698447,0,6,0,13.8076295302687,0
"17003","Axochiapan",54.3530576543147,0,0.744003390619334,0,33,0,11.7839078713856,0
"17036","Hueyapan",55.4327259116483,0,0.0582577643926465,0,37,0,11.1516761347603,0
"17035","Xoxocotla",54.0726502137528,0,0.26461347726095,0,13,0,11.5125064471394,0
"17025","Tlaquiltenango",56.3191714903408,0,0.445571839985381,0,27,0,12.0178004943263,0
"17001","Amacuzac",55.5938630597967,0,0.192096008389789,0,21,0,11.6769585824604,0
"17020","Tepoztlán",55.8013241636197,0,0.984740462803592,0,16,0,12.7534052819024,0
"17034","Coatetelco",53.3693711847824,0,0.134940303427199,0,20,0,11.0188365011002,0
"17027","Totolapan",52.9232765906559,0,0.118051767915874,0,24,0,11.2082812832879,0
"17030","Yecapixtla",55.8864974298262,0,0.753563899799916,0,14,0,12.4110498881837,0
"17026","Tlayacapan",55.389973766087,0,0.307753052292464,0,20,0,11.8331170408566,0
"17031","Zacatepec",58.8472052044298,0,0.769055194711659,0,17,0,13.0582774564246,0
"17021","Tetecala",55.9889657770181,0,0.196767183774924,0,29,0,11.7050308831892,0
"17019","Tepalcingo",55.0676136184833,0,0.372330678848201,0,28,0,11.6482961380907,0
"17023","Tlalnepantla",52.7432378319901,0,0.0540728708012528,0,28,0,11.0399436153738,0
"17017","Puente de Ixtla",56.7295573982754,0,0.808077777497188,0,20,0,12.5730832553611,0
"17015","Miacatlán",56.5617138008141,0,0.237186006893814,0,25,0,11.8864179373532,0
"17013","Jonacatepec de Leandro Valle",56.1381289761248,0,0.409420566913938,0,27,0,11.9155106751967,0
"17011","Jiutepec",59.2033181473043,0,4.13708584463717,0,2,0,16.7072946421452,0
"17010","Jantetelco",55.7685412410388,0,0.533071468335463,0,24,0,12.0561528678867,0
"17018","Temixco",57.6801965323474,0,2.25178424743755,0,3,0,14.4216052351459,0
"17029","Yautepec",57.0586872662098,0,2.31311038585314,0,10,0,14.3114145771124,0
"17012","Jojutla",57.6666492097488,0,2.27293551961201,0,21,0,14.2368083041852,0
"17024","Tlaltizapán de Zapata",56.4150412871134,0,0.662884827628454,0,17,0,12.3856971881033,0
"17007","Cuernavaca",59.8665562109064,0,11.0299946979379,0,2,0,23.8038951048056,0
"17005","Coatlán del Río",55.1114422959897,0,0.106566261257102,0,35,0,11.2782772204072,0
"17004","Ayala",55.5629529988975,0,0.959233763289723,0,13,0,12.5684841058393,0
"17014","Mazatepec",55.9424011163551,0,0.145032727726414,0,24,0,11.6853638868931,0
"17032","Zacualpan de Amilpas",57.0924123849299,0,0.180161879972641,0,29,0,11.8998513885217,0
"17033","Temoac",55.5609322725122,0,0.224422230572505,0,26,0,11.6510664045414,0
"18001","Acaponeta",56.165745740119,0,1.18925981377535,0,62,0,12.309154321167,0
"18009","Del Nayar",28.6701418337889,0,0.422036537916619,0,224,0,3.72799076190861,0
"18010","Rosamorada",54.7731710810543,0,0.558867628718043,0,61,0,11.3828879423554,0
"18011","Ruíz",54.510692957507,0,0.779516818668102,0,58,0,11.5727775246051,0
"18017","Tepic",59.7486066662693,0,15.2264608630922,0,3,0,27.9275284852735,0
"18018","Tuxpan",57.5716189405415,0,1.27449235164944,0,51,0,12.8419399331914,0
"18019","La Yesca",44.530128008145,0,0.275805345344168,0,302,0,5.89565405244065,0
"18004","Compostela",57.8620063955865,0,4.07678029691853,0,47,0,15.7748947088007,0
"18013","San Pedro Lagunillas",56.9067881999424,0,0.231036749595898,0,50,0,11.6837169697617,0
"18008","Xalisco",59.4733172465226,0,1.51891495956507,0,9,0,14.0863168411896,0
"18005","Huajicori",42.2200364320564,0,0.177184732527392,0,133,0,7.49351751799668,0
"18006","Ixtlán del Río",58.6716456142859,0,1.2982527528419,0,28,0,13.3972906045942,0
"18007","Jala",55.3940101245822,0,0.441248269271165,0,46,0,11.5624393878669,0
"18014","Santa María del Oro",55.6729153793905,0,0.437921405519758,0,37,0,11.742762233805,0
"18015","Santiago Ixcuintla",56.2647291568377,0,3.38409045155473,0,51,0,14.6738874017615,0
"18016","Tecuala",56.6217048398928,0,1.45468961799962,0,63,0,12.6556969307508,0
"18003","Amatlán de Cañas",56.8523963832021,0,0.255161054808921,0,78,0,11.3528133803517,0
"18012","San Blas",56.5786284653895,0,1.62437829895398,0,43,0,13.066056996032,0
"18020","Bahía de Banderas",59.2065953930185,0,5.82836888493419,0,17,0,18.25486734656,0
"18002","Ahuacatlán",57.7746965284034,0,0.402453557432906,0,38,0,12.176615186184,0
"19029","Hualahuises",58.582075385999,0,0.07590700417014,0,45,0,11.9120283414597,0
"19048","Santa Catarina",60.716763289923,0,1.53961513108746,0,0,0,14.5081463517802,0
"19044","Sabinas Hidalgo",59.4284903205512,0,0.48520771908949,0,27,0,12.767773169148,0
"19042","Los Ramones",56.7572397960533,0,0.0533279080611563,0,44,0,11.5119637914015,0
"19023","General Treviño",57.3486740036643,0,0.0184454891135851,0,66,0,11.3521046313139,0
"19022","General Terán",57.4049844553771,0,0.1358418304341,0,40,0,11.7775973755561,0
"19047","Hidalgo",59.7832048523983,0,0.155107906659811,0,23,0,12.6026217637853,0
"19049","Santiago",60.0346286701757,0,0.816074497109036,0,20,0,13.3810055640536,0
"19009","Cadereyta Jiménez",59.767262390742,0,0.801860564909028,0,8,0,13.4167702263338,0
"19032","Lampazos de Naranjo",58.3003119506381,0,0.0605655073124691,0,86,0,11.3201321572504,0
"19031","Juárez",60.5213603751719,0,1.24948096925249,0,3,0,14.1267341613906,0
"19027","Los Herreras",56.3835891175231,0,0.0242226536764461,0,60,0,11.1703542540171,0
"19020","General Bravo",56.4888154858245,0,0.0841873669563245,0,60,0,11.3141241181612,0
"19041","Pesquería",59.9509701172737,0,0.199852394543364,0,8,0,12.8539446090607,0
"19040","Parás",57.3372711605445,0,0.0245144560928193,0,75,0,11.2941936316238,0
"19039","Monterrey",60.8656861715213,0,14.2687533459275,0,0,0,27.284065312505,0
"19046","San Nicolás de los Garza",61.4183833011539,0,3.23019841026246,0,0,0,16.3772798320715,0
"19019","San Pedro Garza García",61.8455481380873,0,1.83962493787018,0,0,0,15.134498257167,0
"19037","Mina",57.6908332769658,0,0.0684890774327909,0,39,0,11.8271111336295,0
"19010","El Carmen",60.1044131726998,0,0.105509854210921,0,11,0,12.763770540238,0
"19021","General Escobedo",60.5509876000487,0,2.12149105594608,0,1,0,15.0315458197821,0
"19012","Ciénega de Flores",59.9217571493614,0,0.229058031588955,0,10,0,12.8585069237192,0
"19002","Agualeguas",56.8913155547347,0,0.0361836074761546,0,69,0,11.2281714405216,0
"19005","Anáhuac",57.1751867771236,0,0.281093055607765,0,50,0,11.6912131518832,0
"19024","General Zaragoza",51.2709062520955,0,0.138464097644618,0,166,0,8.94461851310372,0
"19026","Guadalupe",60.8387938850653,0,5.49522919241163,0,0,0,18.5018366837999,0
"19003","Los Aldamas",56.5281380197767,0,0.0210171880550142,0,77,0,10.9772317279738,0
"19004","Allende",60.0097557224487,0,0.508642421186284,0,20,0,13.0291352078704,0
"19025","General Zuazua",60.2088128359033,0,0.271384580055603,0,12,0,12.952076428945,0
"19015","Doctor Coss",56.2347007194277,0,0.0224261858213911,0,70,0,11.0403123501656,0
"19007","Aramberri",53.296098088029,0,0.18279704525725,0,126,0,9.85928928236553,0
"19018","García",60.543075032281,0,0.728629376940223,0,3,0,13.6141673325344,0
"19051","Villaldama",56.8595408974011,0,0.112926023208448,0,54,0,11.4905753652413,0
"19006","Apodaca",61.3158744625493,0,3.08786978228185,0,2,0,16.1998050147279,0
"19011","Cerralvo",58.6900188399041,0,0.104629333431264,0,52,0,11.9058299518495,0
"19001","Abasolo",57.8922147023813,0,0.017388217000141,0,18,0,12.1395225116372,0
"19017","Galeana",54.5057656132915,0,0.31257661297331,0,86,0,10.8100841346615,0
"19016","Doctor González",56.4874196311441,0,0.0122741617019172,0,24,0,11.6859022704888,0
"19050","Vallecillo",56.1667834594014,0,0.0415029181301243,0,52,0,11.2425965057911,0
"19034","Marín",57.4302787463471,0,0.0464613898272725,0,16,0,12.0206392176899,0
"19035","Melchor Ocampo",57.6715004535845,0,0.015693745215466,0,57,0,11.5248266194485,0
"19028","Higueras",56.3506364625816,0,0.0356255326026787,0,26,0,11.6598909544976,0
"19033","Linares",58.558022896057,0,0.917638395195737,0,43,0,12.7844664969013,0
"19036","Mier y Noriega",51.5321109691824,0,0.0612632680133107,0,95,0,9.84714649191237,0
"19043","Rayones",53.3936582609935,0,0.037058249217771,0,127,0,9.67513368282763,0
"19014","Doctor Arroyo",52.5439331621611,0,0.373658621617195,0,78,0,10.6749130954985,0
"19038","Montemorelos",59.3540013320125,0,0.756968806840575,0,29,0,13.0221281381563,0
"19008","Bustamante",56.6006742074039,0,0.138699484005498,0,65,0,11.3204117762546,0
"19013","China",57.6166377237497,0,0.126659352850129,0,64,0,11.5849584918387,0
"19045","Salinas Victoria",59.9372261452636,0,0.210833442546424,0,13,0,12.8159164954859,0
"19030","Iturbide",54.635254326208,0,0.0721581564326378,0,121,0,10.0875464505996,0
"20125","San Carlos Yautepec",48.877043561317,0,0.0367595858808572,0,187,0,7.95939388661291,0
"20481","Santiago Nuyoó",52.3134293543232,0,0.0155996510351224,0,169,0,8.89786824549747,0
"20517","Santo Domingo Tepuxtepec",46.6709890286738,0,0.0264751073007376,0,82,0,8.81533742332018,0
"20524","Santo Domingo Yodohino",55.0360332770858,0,0.0016961062097895,0,86,0,10.3429763066762,0
"20378","Santa Cruz Mixtepec",51.9025439579238,0,0.0168465357064787,0,54,0,10.2396129813743,0
"20054","Magdalena Zahuatlán",53.8866753846931,0,0.00214892910907221,0,66,0,10.4475210613461,0
"20542","Taniche",53.0141542466249,0,0.00554833111519833,0,49,0,10.4339119466273,0
"20237","San Marcos Arteaga",54.6729777518524,0,0.0139385674251553,0,89,0,10.3772043603487,0
"20489","Santiago Tetepec",50.6875080323753,0,0.0096628098591439,0,161,0,8.61873925282003,0
"20544","Teococuilco de Marcos Pérez",52.6182245066547,0,0.0124898880811893,0,81,0,9.91479479806955,0
"20490","Santiago Texcalcingo",50.2237078805819,0,0.00241975563023127,0,98,0,9.28591586681624,0
"20333","San Pedro Totolápam",54.9787896226522,0,0.0359865052539042,0,82,0,10.595445914498,0
"20334","Villa de Tututepec",52.894359256912,0,0.635280085137708,0,146,0,9.97181717653882,0
"20562","Magdalena Yodocono de Porfirio Díaz",53.998055275422,0,0.00856833149021558,0,77,0,10.374057767475,0
"20133","San Esteban Atatlahuca",49.6828463440692,0,0.0259022700251991,0,145,0,8.69355463556492,0
"20134","San Felipe Jalapa de Díaz",47.5773503641158,0,0.0594237344276363,0,55,0,9.41326338325563,0
"20138","San Francisco Cajonos",53.5417399646662,0,0.0168351685006902,0,114,0,9.79149214561967,0
"20149","San Francisco Sola",49.4663248596582,0,0.00555401481389851,0,112,0,8.8695719999851,0
"20161","San Jerónimo Sosola",52.2098020371041,0,0.0107394711283114,0,65,0,10.2737096003173,0
"20159","San Jerónimo Coatlán",49.3702005081557,0,0.0119012056747418,0,147,0,8.45215079788215,0
"20437","Santa María Tlahuitoltepec",50.3660609714925,0,0.0402079544126159,0,126,0,9.10110119443081,0
"20441","Santa María Xadani",53.262042239936,0,0.0548544739058855,0,84,0,10.2574762006801,0
"20446","Santa María Yucuhiti",52.5173177386999,0,0.0213495810401854,0,160,0,9.08747726998628,0
"20447","Santa María Zacatepec",51.8377854330154,0,0.0864689996874601,0,174,0,8.77827872996422,0
"20469","Santiago Juxtlahuaca",49.1408928451377,0,0.284586020644932,0,136,0,8.88827789188152,0
"20511","Santo Domingo Nuxaá",48.2469529241055,0,0.0087874298874321,0,92,0,9.19346751948389,0
"20513","Santo Domingo Petapa",53.1250978241592,0,0.0380304116093251,0,97,0,9.995212414019,0
"20278","San Miguel Soyaltepec",49.7756830096573,0,0.226954429389502,0,41,0,10.309212076564,0
"20457","Santiago Camotlán",51.7341915541368,0,0.00951506366583564,0,155,0,8.81588641139698,0
"20163","San Jerónimo Tecóatl",50.3106392009844,0,0.0139828219355342,0,87,0,9.55584364225534,0
"20166","San José Chiltepec",53.4490745653694,0,0.0485055200307509,0,24,0,11.049487465717,0
"20506","Santo Domingo Albarradas",53.177916491188,0,0.0116000094391541,0,85,0,10.1220750387989,0
"20482","Santiago Pinotepa Nacional",52.519989421088,0,0.793792705855171,0,97,0,10.7862374881753,0
"20508","Santo Domingo Chihuitán",55.1514138561123,0,0.0140765706812785,0,78,0,10.7279233494763,0
"20205","San Juan Lalana",48.6989356950029,0,0.015050613224701,0,87,0,9.22184343671161,0
"20271","San Miguel Mixtepec",48.523345268306,0,0.00835607541249612,0,68,0,9.25665936043701,0
"20329","San Pedro Teozacoalco",50.8827202143745,0,0.00395326892560859,0,157,0,8.67025386785331,0
"20330","San Pedro Teutila",51.7173019635777,0,0.00653862775408941,0,143,0,9.02929996143247,0
"20246","San Mateo Cajonos",52.9864585900361,0,0.00689503078780395,0,122,0,9.57215645273035,0
"20277","Villa Sola de Vega",49.4468624814672,0,0.111585333234185,0,133,0,8.75709353767675,0
"20545","Teotitlán de Flores Magón",55.692267844041,0,0.157612669714034,0,54,0,11.287130415113,0
"20546","Teotitlán del Valle",52.064601362043,0,0.0560507647387701,0,24,0,10.6991609701947,0
"20547","Teotongo",54.3033371157521,0,0.012724311925155,0,68,0,10.5631499545717,0
"20170","San José Lachiguiri",44.8309808837109,0,0.0060936995781512,0,105,0,8.46617945367149,0
"20230","San Lorenzo Victoria",53.3438821462574,0,0.00390644434128081,0,129,0,9.60586278948235,0
"20168","San José Estancia Grande",50.7133724460325,0,0.00246234536377196,0,97,0,9.52055489304944,0
"20184","San Juan Bautista Tuxtepec",56.135935257653,0,2.1393201134169,0,7,0,13.9421766585406,0
"20185","San Juan Cacahuatepec",53.0479493437922,0,0.0772036646963733,0,125,0,9.76988178663922,0
"20404","Santa María Chachoápam",55.6239920102871,0,0.0180949057514653,0,69,0,10.8413850072263,0
"20407","Santa María Chimalapa",48.8081408183251,0,0.018750211667258,0,165,0,8.34300641644387,0
"20186","San Juan Cieneguilla",53.0379743767515,0,0.00756546069937505,0,136,0,9.49400911978579,0
"20214","San Juan Quiotepec",51.7290127691255,0,0.00314142731081426,0,164,0,8.84648513511662,0
"20220","San Juan Tepeuxila",52.9061923977213,0,0.00342371546912328,0,174,0,8.83734941838137,0
"20227","San Lorenzo Cacaotepec",57.7714847193374,0,0.248979989212068,0,16,0,12.3643228741492,0
"20261","San Miguel Amatitlán",49.7764240023264,0,0.00662998092620047,0,100,0,9.25444511409858,0
"20552","Tlacotepec Plumas",54.4568370435835,0,0.00607207300193311,0,68,0,10.5185728225553,0
"20262","San Miguel Amatlán",54.8612656957314,0,0.0310534873069264,0,66,0,10.651043847143,0
"20266","San Miguel del Puerto",50.828917715961,0,0.0314098497181792,0,184,0,8.39691059097686,0
"20550","San Jerónimo Tlacochahuaya",53.687085210756,0,0.0331831333750423,0,21,0,11.1295855619728,0
"20253","San Mateo Piñas",44.950677296844,0,0.0110666609640752,0,186,0,7.17594307080354,0
"20254","San Mateo Río Hondo",51.4580981482366,0,0.0172691823394706,0,122,0,9.26348060665935,0
"20272","San Miguel Panixtlahuaca",51.7386771961527,0,0.0181285038132915,0,175,0,8.68288835526392,0
"20273","San Miguel Peras",47.269059327979,0,0.0165417740155264,0,78,0,8.90066582534848,0
"20275","San Miguel Quetzaltepec",49.0606703594234,0,0.0183971279620723,0,178,0,8.1458330459945,0
"20551","Tlacolula de Matamoros",55.9767002010425,0,0.355700301842264,0,26,0,11.8977495110045,0
"20357","Santa Ana Tavela",52.8052412759881,0,0.0164420899771694,0,139,0,9.28008762570221,0
"20502","Santiago Zacatepec",45.7940075417243,0,0.0193085949080035,0,180,0,7.33071357590124,0
"20553","Tlalixtac de Cabrera",57.0684831864466,0,0.15313223441353,0,10,0,12.0993517952061,0
"20265","San Miguel Chimalapa",49.4017980791693,0,0.0100361430716414,0,112,0,9.16529357715516,0
"20493","Santiago Tillo",54.949829315233,0,0.00636445828862037,0,61,0,10.7883022731998,0
"20318","San Pedro Mixtepec",55.0903064133824,0,1.25640256817981,0,111,0,11.470119781426,0
"20327","San Pedro Tapanatepec",52.9007482096349,0,0.1449041839263,0,74,0,10.417203936552,0
"20554","Totontepec Villa de Morelos",50.7311560242598,0,0.0140455432507986,0,170,0,8.51471708487808,0
"20555","Trinidad Zaachila",53.2272341100064,0,0.010595271664412,0,19,0,11.0760398530502,0
"20556","La Trinidad Vista Hermosa",54.1172918618237,0,0.00259610480094669,0,67,0,10.5725223159219,0
"20018","Concepción Buenavista",52.2675794930567,0,0.00249382950171605,0,81,0,9.89773475350779,0
"20036","Guevea de Humboldt",51.4617247633691,0,0.0145967106230049,0,148,0,8.94502860722701,0
"20338","Villa de Etla",56.9821096412451,0,0.220508410877007,0,24,0,12.0820299736735,0
"20344","San Sebastián Coatlán",50.82088666831,0,0.013159952760495,0,125,0,9.21664946679698,0
"20366","Santa Catarina Loxicha",50.2459886096789,0,0.0241701337002767,0,127,0,8.90022682155014,0
"20377","Santa Cruz Itundujia",49.3177498894513,0,0.0529132303238922,0,226,0,7.68113484155027,0
"20451","Santiago Apoala",44.4291367505471,0,0.0113373233230637,0,113,0,8.44894294724922,0
"20005","Asunción Ixtaltepec",56.0071673204713,0,0.0956177321007575,0,82,0,10.9659592693933,0
"20558","Valerio Trujano",53.905758832112,0,0.00480787330557907,0,99,0,10.1282037212817,0
"20561","Yaxe",49.8365052381525,0,0.00653417276191067,0,57,0,9.70536159799355,0
"20056","Mártires de Tacubaya",51.1777475639707,0,0.00473124364395908,0,112,0,9.30013881791041,0
"20563","Yogana",47.0043418380691,0,0.00359911987171774,0,56,0,9.15590739869547,0
"20497","Santiago Yaitepec",46.8524520228997,0,0.00602120134317615,0,159,0,7.86884500219444,0
"20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",51.6898038116708,0,0.0557758846588596,0,112,0,9.50860672024106,0
"20564","Yutanduchi de Guerrero",50.6256169489425,0,0.00717864254803941,0,146,0,8.83369580030414,0
"20565","Villa de Zaachila",51.8806135514583,0,0.387157409634204,0,16,0,11.3719066899327,0
"20099","San Andrés Tepetlapa",48.3984626321626,0,0.000894564165349793,0,143,0,8.39979871988347,0
"20491","Santiago Textitlán",52.0912398392836,0,0.00792410497880731,0,209,0,8.2750497941657,0
"20031","Tamazulápam del Espíritu Santo",50.8077075578229,0,0.0532798806853747,0,102,0,9.50606705056514,0
"20279","San Miguel Suchixtepec",53.0972058717847,0,0.0107548017644572,0,120,0,9.73133842714247,0
"20401","Santa María Colotepec",53.756400468584,0,0.334639332201753,0,111,0,10.3141931654227,0
"20367","Santa Catarina Mechoacán",48.4107011491627,0,0.0206182771052925,0,120,0,8.84484321885779,0
"20500","Santiago Yosondúa",51.0794466846879,0,0.0377509638562967,0,184,0,8.44567001164442,0
"20503","Santiago Zoochila",55.0567640353756,0,0.00834191043251762,0,129,0,9.97542082530216,0
"20379","Santa Cruz Nundaco",51.6825946306106,0,0.0094277854531807,0,122,0,9.30205322187661,0
