clave_ent,entidad,CVEGEO,municipio,homicidio_doloso_prom_diario,robo_veh_violencia_prom_diario,nom_mun_envipe,n_muestra_percepcion,pct_inseguro_municipio,n_inseguro_popw,non_sampled,z_homicidio,z_robo_veh,z_inseguro,composite,rank_composite
20,Oaxaca,20430,Santa María Tataltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20431,Santa María Tecomavaca,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20432,Santa María Temaxcalapa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20433,Santa María Temaxcaltepec,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20434,Santa María Teopoxco,0.0,0.0,SANTA MARIA TEOPOXCO,33.0,0.296095578273186,692.8636532,0,-0.19783914488511273,-0.16608729442343717,-0.2552265951562883,-0.20638434482161272,1796
20,Oaxaca,20435,Santa María Tepantlali,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20436,Santa María Texcatitlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20437,Santa María Tlahuitoltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20438,Santa María Tlalixtac,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20439,Santa María Tonameca,0.021917808219178,0.00821917808219178,SANTA MARIA TONAMECA,34.0,0.346141188086226,5473.530607,0,-0.000851815683394814,-0.13390210911423392,-0.1943307681574762,-0.10969489765170165,614
20,Oaxaca,20440,Santa María Totolapilla,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20441,Santa María Xadani,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20442,Santa María Yalina,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20443,Santa María Yavesía,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20444,Santa María Yolotepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20445,Santa María Yosoyúa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20446,Santa María Yucuhiti,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20447,Santa María Zacatepec,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20448,Santa María Zaniza,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20449,Santa María Zoquitlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20450,Santiago Amoltepec,0.0493150684931506,0.0,,,,0.0,1,0.2453823458187535,-0.16608729442343717,-0.26405224763674284,-0.0615857320804755,472
20,Oaxaca,20451,Santiago Apoala,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20452,Santiago Apóstol,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20453,Santiago Astata,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20454,Santiago Atitlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20455,Santiago Ayuquililla,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20456,Santiago Cacaloxtepec,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
20,Oaxaca,20457,Santiago Camotlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20458,Santiago Comaltepec,0.0,0.0,SANTIAGO COMALTEPEC,17.0,0.0769415292353823,62.70734633,0,-0.19783914488511273,-0.16608729442343717,-0.2632534855078246,-0.2090599749387915,1825
20,Oaxaca,20459,Santiago Chazumba,0.0,0.00547945205479452,,,,0.0,1,-0.19783914488511273,-0.14463050421730167,-0.26405224763674284,-0.2021739655797191,1660
20,Oaxaca,20460,Santiago Choápam,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20461,Santiago del Río,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20462,Santiago Huajolotitlán,0.0,0.00273972602739726,SANTIAGO HUAJOLOTITLAN,21.0,0.58695652173913,1875.913043,0,-0.19783914488511273,-0.15535889932036942,-0.24015698841134522,-0.19778501087227582,1435
20,Oaxaca,20463,Santiago Huauclilla,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20464,Santiago Ihuitlán Plumas,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20465,Santiago Ixcuintepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20466,Santiago Ixtayutla,0.0191780821917808,0.00273972602739726,,,,0.0,1,-0.02547523183360911,-0.15535889932036942,-0.26405224763674284,-0.14829545959690713,797
20,Oaxaca,20467,Santiago Jamiltepec,0.084931506849315,0.0,,,,0.0,1,0.5654867557715465,-0.16608729442343717,-0.26405224763674284,0.04511573790378883,327
20,Oaxaca,20468,Santiago Jocotepec,0.00547945205479452,0.0,SANTIAGO JOCOTEPEC,18.0,0.466628086419753,3846.415316,0,-0.14859231258468308,-0.16608729442343717,-0.21505685768126093,-0.17657882156312707,1062
20,Oaxaca,20469,Santiago Juxtlahuaca,0.021917808219178,0.010958904109589,SANTIAGO JUXTLAHUACA,30.0,0.567085796596945,11718.2609,0,-0.000851815683394814,-0.12317371401116634,-0.11478579686963152,-0.07960377552139757,527
20,Oaxaca,20470,Santiago Lachiguiri,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20471,Santiago Lalopa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20472,Santiago Laollaga,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20473,Santiago Laxopa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20474,Santiago Llano Grande,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20475,Santiago Matatlán,0.00273972602739726,0.00273972602739726,,,,0.0,1,-0.1732157287348979,-0.15535889932036942,-0.26405224763674284,-0.1975422918973367,1396
20,Oaxaca,20476,Santiago Miltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20477,Santiago Minas,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20478,Santiago Nacaltepec,0.0,0.0,SANTIAGO NACALTEPEC,19.0,0.116286900886743,137.1022561,0,-0.19783914488511273,-0.16608729442343717,-0.26230584795040285,-0.20874409575298425,1818
20,Oaxaca,20479,Santiago Nejapilla,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20480,Santiago Nundiche,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20481,Santiago Nuyoó,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20482,Santiago Pinotepa Nacional,0.104109589041095,0.00821917808219178,SANTIAGO PINOTEPA NACIONAL,34.0,0.802927123949695,29562.17085,0,0.7378506688230431,-0.13390210911423392,0.11250877600034473,0.23881911190305127,212
20,Oaxaca,20483,Santiago Suchilquitongo,0.0,0.00821917808219178,,,,0.0,1,-0.19783914488511273,-0.13390210911423392,-0.26405224763674284,-0.19859783387869648,1439
20,Oaxaca,20484,Santiago Tamazola,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20485,Santiago Tapextla,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20486,Villa Tejúpam de la Unión,0.00273972602739726,0.00821917808219178,,,,0.0,1,-0.1732157287348979,-0.13390210911423392,-0.26405224763674284,-0.19039002849529155,1249
20,Oaxaca,20487,Santiago Tenango,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20488,Santiago Tepetlapa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20489,Santiago Tetepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20490,Santiago Texcalcingo,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20491,Santiago Textitlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20492,Santiago Tilantongo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20493,Santiago Tillo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20494,Santiago Tlazoyaltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20495,Santiago Xanica,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20496,Santiago Xiacuí,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20497,Santiago Yaitepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20498,Santiago Yaveo,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20499,Santiago Yolomécatl,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20500,Santiago Yosondúa,0.00821917808219178,0.0,,,,0.0,1,-0.12396889643446825,-0.16608729442343717,-0.26405224763674284,-0.1847028128315494,1153
20,Oaxaca,20501,Santiago Yucuyachi,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20502,Santiago Zacatepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20503,Santiago Zoochila,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20504,Nuevo Zoquiápam,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20505,Santo Domingo Ingenio,0.00273972602739726,0.0,SANTO DOMINGO INGENIO,19.0,0.342857142857142,1909.714286,0,-0.1732157287348979,-0.16608729442343717,-0.23972643036035265,-0.1930098178395626,1325
20,Oaxaca,20506,Santo Domingo Albarradas,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20507,Santo Domingo Armenta,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20508,Santo Domingo Chihuitán,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20509,Santo Domingo de Morelos,0.010958904109589,0.0,,,,0.0,1,-0.09934548028425377,-0.16608729442343717,-0.26405224763674284,-0.17649500744814461,1055
20,Oaxaca,20510,Santo Domingo Ixcatlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20511,Santo Domingo Nuxaá,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20512,Santo Domingo Ozolotepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20513,Santo Domingo Petapa,0.010958904109589,0.0,,,,0.0,1,-0.09934548028425377,-0.16608729442343717,-0.26405224763674284,-0.17649500744814461,1055
20,Oaxaca,20514,Santo Domingo Roayaga,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20515,Santo Domingo Tehuantepec,0.0547945205479452,0.150684931506849,SANTO DOMINGO TEHUANTEPEC,76.0,0.60243835255512,28174.83687,0,0.29462917811918393,0.4239744362452881,0.09483700533485198,0.271146873233108,198
20,Oaxaca,20516,Santo Domingo Teojomulco,0.0,0.0,SANTO DOMINGO TEOJOMULCO,20.0,0.0731720372551118,232.1017022,0,-0.19783914488511273,-0.16608729442343717,-0.26109575113951955,-0.2083407301493565,1817
20,Oaxaca,20517,Santo Domingo Tepuxtepec,0.0,0.0,SANTO DOMINGO TEPUXTEPEC,11.0,0.368421052631578,1358.368421,0,-0.19783914488511273,-0.16608729442343717,-0.24674943839166152,-0.20355862590007048,1707
20,Oaxaca,20518,Santo Domingo Tlatayápam,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20519,Santo Domingo Tomaltepec,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20520,Santo Domingo Tonalá,0.00273972602739726,0.00273972602739726,SANTO DOMINGO TONALA,17.0,0.66668653513739,3338.099481,0,-0.1732157287348979,-0.15535889932036942,-0.22153175196861802,-0.1833687933412951,1143
20,Oaxaca,20521,Santo Domingo Tonaltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20522,Santo Domingo Xagacía,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20523,Santo Domingo Yanhuitlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20524,Santo Domingo Yodohino,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20525,Santo Domingo Zanatepec,0.00547945205479452,0.00547945205479452,,,,0.0,1,-0.14859231258468308,-0.14463050421730167,-0.26405224763674284,-0.18575835481290923,1180
20,Oaxaca,20526,Santos Reyes Nopala,0.0191780821917808,0.0,,,,0.0,1,-0.02547523183360911,-0.16608729442343717,-0.26405224763674284,-0.1518715912979297,829
20,Oaxaca,20527,Santos Reyes Pápalo,0.0,0.0,SANTOS REYES PAPALO,15.0,0.0,0.0,0,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20528,Santos Reyes Tepejillo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20529,Santos Reyes Yucuná,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20530,Santo Tomás Jalieza,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20531,Santo Tomás Mazaltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20532,Santo Tomás Ocotepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20533,Santo Tomás Tamazulapan,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20534,San Vicente Coatlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20535,San Vicente Lachixío,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20536,San Vicente Nuñú,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20537,Silacayoápam,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20538,Sitio de Xitlapehua,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20539,Soledad Etla,0.00273972602739726,0.00273972602739726,SOLEDAD ETLA,18.0,0.4,1798.8,0,-0.1732157287348979,-0.15535889932036942,-0.24113924937435738,-0.18990462580987488,1242
20,Oaxaca,20540,Villa de Tamazulápam del Progreso,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
20,Oaxaca,20541,Tanetze de Zaragoza,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20542,Taniche,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20543,Tataltepec de Valdés,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20544,Teococuilco de Marcos Pérez,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20545,Teotitlán de Flores Magón,0.00547945205479452,0.00547945205479452,TEOTITLAN DE FLORES MAGON,18.0,0.500023332866676,3298.153904,0,-0.14859231258468308,-0.14463050421730167,-0.22204057614940023,-0.17175446431712835,1004
20,Oaxaca,20546,Teotitlán del Valle,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20547,Teotongo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20548,Tepelmeme Villa de Morelos,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",0.00273972602739726,0.0,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",17.0,0.542859094324158,4288.043986,0,-0.1732157287348979,-0.16608729442343717,-0.20943142019608765,-0.1829114811181409,1132
20,Oaxaca,20550,San Jerónimo Tlacochahuaya,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
20,Oaxaca,20551,Tlacolula de Matamoros,0.021917808219178,0.0136986301369863,TLACOLULA DE MATAMOROS,36.0,0.557528123744475,11509.05306,0,-0.000851815683394814,-0.11244531890809842,-0.11745067282826917,-0.07691593580658747,524
20,Oaxaca,20552,Tlacotepec Plumas,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20553,Tlalixtac de Cabrera,0.00547945205479452,0.00821917808219178,,,,0.0,1,-0.14859231258468308,-0.13390210911423392,-0.26405224763674284,-0.18218222311188662,1121
20,Oaxaca,20554,Totontepec Villa de Morelos,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
20,Oaxaca,20555,Trinidad Zaachila,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20556,La Trinidad Vista Hermosa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20557,Unión Hidalgo,0.00273972602739726,0.0,UNION HIDALGO,19.0,0.551019236290554,5764.76325,0,-0.1732157287348979,-0.16608729442343717,-0.190621065554069,-0.17664136290413468,1063
20,Oaxaca,20558,Valerio Trujano,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20559,San Juan Bautista Valle Nacional,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
20,Oaxaca,20560,Villa Díaz Ordaz,0.0,0.0,VILLA DIAZ ORDAZ,15.0,0.263157894736842,1212.894737,0,-0.19783914488511273,-0.16608729442343717,-0.2486024727860994,-0.20417630403154977,1713
20,Oaxaca,20561,Yaxe,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
20,Oaxaca,20562,Magdalena Yodocono de Porfirio Díaz,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
